,Municipio,CodIbge,Estado,Ano,Notificações de 1o Sintoma
8950,Amaturá,0,AM,2019,
8951,Anamã,130008,AM,2019,
8952,Anori,130010,AM,2019,
8953,Apuí,130014,AM,2019,
8954,Atalaia do Norte,130020,AM,2019,12.0
8955,Autazes,130030,AM,2019,
8956,Barcelos,130040,AM,2019,9.0
8957,Barreirinha,130050,AM,2019,
8958,Benjamin Constant,130060,AM,2019,396.0
8959,Beruri,0,AM,2019,
8960,Boa Vista do Ramos,0,AM,2019,
8961,Boca do Acre,130070,AM,2019,194.0
8962,Borba,130080,AM,2019,43.0
8963,Caapiranga,130083,AM,2019,
8964,Canutama,0,AM,2019,
8965,Carauari,0,AM,2019,601.0
8966,Careiro,130110,AM,2019,
8967,Careiro da Várzea,130115,AM,2019,
8968,Coari,130120,AM,2019,2.0
8969,Codajás,130130,AM,2019,7.0
8970,Eirunepé,130140,AM,2019,10.0
8971,Envira,0,AM,2019,
8972,Fonte Boa,130160,AM,2019,
8973,Guajará,0,AM,2019,613.0
8974,Humaitá,130170,AM,2019,70.0
8975,Ipixuna,0,AM,2019,22.0
8976,Iranduba,130185,AM,2019,1.0
8977,Itacoatiara,130190,AM,2019,35.0
8978,Itamarati,0,AM,2019,
8979,Itapiranga,0,AM,2019,
8980,Japurá,0,AM,2019,
8981,Juruá,130220,AM,2019,
8982,Jutaí,0,AM,2019,
8983,Lábrea,130240,AM,2019,1.0
8984,Manacapuru,130250,AM,2019,12.0
8985,Manaquiri,130255,AM,2019,
8986,Manaus,130260,AM,2019,470.0
8987,Manicoré,0,AM,2019,
8988,Maraã,0,AM,2019,
8989,Maués,130290,AM,2019,4.0
8990,Município ignorado - AM,0,AM,2019,
8991,Nhamundá,130300,AM,2019,
8992,Nova Olinda do Norte,0,AM,2019,1.0
8993,Novo Airão,130320,AM,2019,7.0
8994,Novo Aripuanã,130330,AM,2019,14.0
8995,Parintins,130340,AM,2019,2.0
8996,Pauini,0,AM,2019,1.0
8997,Presidente Figueiredo,130353,AM,2019,48.0
8998,Rio Preto da Eva,130356,AM,2019,1.0
8999,Santa Isabel do Rio Negro,0,AM,2019,
9000,Santo Antônio do Içá,0,AM,2019,1.0
9001,Silves,0,AM,2019,
9002,São Gabriel da Cachoeira,130380,AM,2019,829.0
9003,São Paulo de Olivença,0,AM,2019,5.0
9004,São Sebastião do Uatumã,0,AM,2019,
9005,Tabatinga,130406,AM,2019,383.0
9006,Tapauá,0,AM,2019,15.0
9007,Tefé,130420,AM,2019,49.0
9008,Uarini,130426,AM,2019,
9009,Urucará,0,AM,2019,2.0
9010,Urucurituba,130440,AM,2019,
9011,Afonso Cunha,210010,MA,2019,
9012,Alcântara,0,MA,2019,
9013,Aldeias Altas,210030,MA,2019,9.0
9014,Altamira do Maranhão,210040,MA,2019,
9015,Alto Alegre do Maranhão,0,MA,2019,54.0
9016,Alto Alegre do Pindaré,210047,MA,2019,6.0
9017,Alto Parnaíba,210050,MA,2019,7.0
9018,Amapá do Maranhão,210055,MA,2019,
9019,Amarante do Maranhão,210060,MA,2019,50.0
9020,Anajatuba,210070,MA,2019,
9021,Anapurus,0,MA,2019,64.0
9022,Apicum-Açu,210083,MA,2019,
9023,Araguanã,0,MA,2019,
9024,Araioses,210090,MA,2019,4.0
9025,Arame,210095,MA,2019,4.0
9026,Arari,210100,MA,2019,1.0
9027,Axixá,210110,MA,2019,2.0
9028,Açailândia,210005,MA,2019,1.0
9029,Bacabal,210120,MA,2019,5.0
9030,Bacabeira,210125,MA,2019,23.0
9031,Bacuri,210130,MA,2019,
9032,Bacurituba,0,MA,2019,
9033,Balsas,210140,MA,2019,224.0
9034,Barra do Corda,210160,MA,2019,528.0
9035,Barreirinhas,210170,MA,2019,
9036,Barão de Grajaú,210150,MA,2019,14.0
9037,Bela Vista do Maranhão,0,MA,2019,
9038,Belágua,210173,MA,2019,
9039,Benedito Leite,0,MA,2019,9.0
9040,Bequimão,210190,MA,2019,
9041,Bernardo do Mearim,210193,MA,2019,
9042,Boa Vista do Gurupi,210197,MA,2019,
9043,Bom Jardim,210200,MA,2019,2.0
9044,Bom Jesus das Selvas,210203,MA,2019,
9045,Bom Lugar,0,MA,2019,
9046,Brejo,210210,MA,2019,
9047,Brejo de Areia,0,MA,2019,
9048,Buriti,210220,MA,2019,5.0
9049,Buriti Bravo,210230,MA,2019,
9050,Buriticupu,210232,MA,2019,
9051,Buritirana,210235,MA,2019,3.0
9052,Cachoeira Grande,210237,MA,2019,
9053,Cajapió,210240,MA,2019,
9054,Cajari,210250,MA,2019,
9055,Campestre do Maranhão,210255,MA,2019,135.0
9056,Cantanhede,210270,MA,2019,1.0
9057,Capinzal do Norte,210275,MA,2019,14.0
9058,Carolina,210280,MA,2019,11.0
9059,Carutapera,0,MA,2019,15.0
9060,Caxias,210300,MA,2019,188.0
9061,Cedral,210310,MA,2019,
9062,Central do Maranhão,210312,MA,2019,
9063,Centro Novo do Maranhão,0,MA,2019,1.0
9064,Centro do Guilherme,210315,MA,2019,
9065,Chapadinha,210320,MA,2019,22.0
9066,Cidelândia,210325,MA,2019,24.0
9067,Codó,210330,MA,2019,7.0
9068,Coelho Neto,210340,MA,2019,4.0
9069,Colinas,210350,MA,2019,157.0
9070,Conceição do Lago-Açu,0,MA,2019,
9071,Coroatá,210360,MA,2019,4.0
9072,Cururupu,210370,MA,2019,3.0
9073,Cândido Mendes,210260,MA,2019,
9074,Davinópolis,210375,MA,2019,
9075,Dom Pedro,210380,MA,2019,32.0
9076,Duque Bacelar,210390,MA,2019,10.0
9077,Esperantinópolis,210400,MA,2019,3.0
9078,Estreito,210405,MA,2019,30.0
9079,Feira Nova do Maranhão,210407,MA,2019,160.0
9080,Fernando Falcão,210408,MA,2019,1.0
9081,Formosa da Serra Negra,210409,MA,2019,138.0
9082,Fortaleza dos Nogueiras,210410,MA,2019,22.0
9083,Fortuna,0,MA,2019,43.0
9084,Godofredo Viana,0,MA,2019,1.0
9085,Gonçalves Dias,210440,MA,2019,8.0
9086,Governador Archer,210450,MA,2019,
9087,Governador Edison Lobão,210455,MA,2019,100.0
9088,Governador Eugênio Barros,210460,MA,2019,
9089,Governador Luiz Rocha,210462,MA,2019,1.0
9090,Governador Newton Bello,210465,MA,2019,3.0
9091,Governador Nunes Freire,210467,MA,2019,
9092,Grajaú,210480,MA,2019,6.0
9093,Graça Aranha,210470,MA,2019,
9094,Guimarães,210490,MA,2019,
9095,Humberto de Campos,210500,MA,2019,4.0
9096,Icatu,0,MA,2019,
9097,Igarapé Grande,210520,MA,2019,56.0
9098,Igarapé do Meio,0,MA,2019,3.0
9099,Imperatriz,210530,MA,2019,164.0
9100,Itaipava do Grajaú,210535,MA,2019,5.0
9101,Itapecuru Mirim,210540,MA,2019,56.0
9102,Itinga do Maranhão,210542,MA,2019,18.0
9103,Jatobá,210545,MA,2019,3.0
9104,Jenipapo dos Vieiras,210547,MA,2019,17.0
9105,Joselândia,210560,MA,2019,8.0
9106,João Lisboa,210550,MA,2019,6.0
9107,Junco do Maranhão,210565,MA,2019,
9108,Lago Verde,210590,MA,2019,
9109,Lago da Pedra,210570,MA,2019,13.0
9110,Lago do Junco,210580,MA,2019,13.0
9111,Lago dos Rodrigues,0,MA,2019,
9112,Lagoa Grande do Maranhão,210596,MA,2019,43.0
9113,Lagoa do Mato,0,MA,2019,
9114,Lajeado Novo,210598,MA,2019,6.0
9115,Lima Campos,210600,MA,2019,2.0
9116,Loreto,0,MA,2019,
9117,Luís Domingues,210620,MA,2019,
9118,Magalhães de Almeida,210630,MA,2019,3.0
9119,Maracaçumé,210632,MA,2019,21.0
9120,Marajá do Sena,210635,MA,2019,
9121,Maranhãozinho,210637,MA,2019,
9122,Mata Roma,0,MA,2019,16.0
9123,Matinha,0,MA,2019,
9124,Matões,210660,MA,2019,26.0
9125,Matões do Norte,210663,MA,2019,
9126,Milagres do Maranhão,210667,MA,2019,
9127,Mirador,210670,MA,2019,
9128,Miranda do Norte,210675,MA,2019,
9129,Mirinzal,0,MA,2019,
9130,Montes Altos,210700,MA,2019,22.0
9131,Monção,210690,MA,2019,1.0
9132,Morros,210710,MA,2019,
9133,Nina Rodrigues,210720,MA,2019,
9134,Nova Colinas,210725,MA,2019,8.0
9135,Nova Iorque,210730,MA,2019,3.0
9136,Nova Olinda do Maranhão,210735,MA,2019,
9137,Olho d'Água das Cunhãs,210740,MA,2019,34.0
9138,Olinda Nova do Maranhão,0,MA,2019,
9139,Palmeirândia,0,MA,2019,
9140,Paraibano,210770,MA,2019,63.0
9141,Parnarama,210780,MA,2019,
9142,Passagem Franca,0,MA,2019,1.0
9143,Pastos Bons,210800,MA,2019,1.0
9144,Paulino Neves,210805,MA,2019,3.0
9145,Paulo Ramos,0,MA,2019,7.0
9146,Paço do Lumiar,210750,MA,2019,18.0
9147,Pedreiras,210820,MA,2019,4.0
9148,Pedro do Rosário,0,MA,2019,1.0
9149,Penalva,210830,MA,2019,
9150,Peri Mirim,210840,MA,2019,
9151,Peritoró,210845,MA,2019,14.0
9152,Pindaré-Mirim,210850,MA,2019,1.0
9153,Pinheiro,210860,MA,2019,10.0
9154,Pio XII,210870,MA,2019,11.0
9155,Pirapemas,210880,MA,2019,2.0
9156,Porto Franco,210900,MA,2019,7.0
9157,Porto Rico do Maranhão,210905,MA,2019,
9158,Poção de Pedras,210890,MA,2019,47.0
9159,Presidente Dutra,210910,MA,2019,77.0
9160,Presidente Juscelino,210920,MA,2019,
9161,Presidente Médici,210923,MA,2019,
9162,Presidente Sarney,0,MA,2019,98.0
9163,Presidente Vargas,210930,MA,2019,
9164,Primeira Cruz,210940,MA,2019,
9165,Raposa,210945,MA,2019,
9166,Riachão,210950,MA,2019,9.0
9167,Ribamar Fiquene,210955,MA,2019,1.0
9168,Rosário,210960,MA,2019,
9169,Sambaíba,210970,MA,2019,1.0
9170,Santa Filomena do Maranhão,210975,MA,2019,38.0
9171,Santa Helena,210980,MA,2019,7.0
9172,Santa Inês,210990,MA,2019,36.0
9173,Santa Luzia,211000,MA,2019,2.0
9174,Santa Luzia do Paruá,211003,MA,2019,68.0
9175,Santa Quitéria do Maranhão,211010,MA,2019,
9176,Santa Rita,211020,MA,2019,
9177,Santana do Maranhão,0,MA,2019,
9178,Santo Amaro do Maranhão,211027,MA,2019,
9179,Santo Antônio dos Lopes,211030,MA,2019,
9180,Satubinha,0,MA,2019,4.0
9181,Senador Alexandre Costa,211174,MA,2019,
9182,Senador La Rocque,211176,MA,2019,20.0
9183,Serrano do Maranhão,0,MA,2019,
9184,Sucupira do Norte,211190,MA,2019,
9185,Sucupira do Riachão,211195,MA,2019,4.0
9186,São Benedito do Rio Preto,211040,MA,2019,2.0
9187,São Bento,211050,MA,2019,
9188,São Bernardo,211060,MA,2019,1.0
9189,São Domingos do Azeitão,211065,MA,2019,
9190,São Domingos do Maranhão,211070,MA,2019,14.0
9191,São Francisco do Brejão,211085,MA,2019,11.0
9192,São Francisco do Maranhão,211090,MA,2019,75.0
9193,São Félix de Balsas,211080,MA,2019,
9194,São José de Ribamar,211120,MA,2019,17.0
9195,São José dos Basílios,211125,MA,2019,59.0
9196,São João Batista,211100,MA,2019,
9197,São João do Carú,211102,MA,2019,
9198,São João do Paraíso,211105,MA,2019,44.0
9199,São João do Soter,211107,MA,2019,
9200,São João dos Patos,211110,MA,2019,25.0
9201,São Luís,211130,MA,2019,1389.0
9202,São Luís Gonzaga do Maranhão,211140,MA,2019,15.0
9203,São Mateus do Maranhão,211150,MA,2019,34.0
9204,São Pedro da Água Branca,211153,MA,2019,43.0
9205,São Pedro dos Crentes,0,MA,2019,361.0
9206,São Raimundo das Mangabeiras,0,MA,2019,22.0
9207,São Raimundo do Doca Bezerra,0,MA,2019,1.0
9208,São Roberto,211167,MA,2019,8.0
9209,São Vicente Ferrer,0,MA,2019,
9210,Sítio Novo,211180,MA,2019,76.0
9211,Tasso Fragoso,211200,MA,2019,3.0
9212,Timbiras,211210,MA,2019,
9213,Timon,211220,MA,2019,9.0
9214,Trizidela do Vale,211223,MA,2019,
9215,Tufilândia,211227,MA,2019,1.0
9216,Tuntum,211230,MA,2019,55.0
9217,Turiaçu,211240,MA,2019,
9218,Turilândia,211245,MA,2019,25.0
9219,Tutóia,211250,MA,2019,6.0
9220,Urbano Santos,211260,MA,2019,13.0
9221,Vargem Grande,211270,MA,2019,2.0
9222,Viana,211280,MA,2019,8.0
9223,Vila Nova dos Martírios,211285,MA,2019,10.0
9224,Vitorino Freire,211300,MA,2019,2.0
9225,Vitória do Mearim,211290,MA,2019,
9226,Zé Doca,211400,MA,2019,27.0
9227,Água Doce do Maranhão,210015,MA,2019,
9228,Acorizal,510010,MT,2019,
9229,Alta Floresta,510025,MT,2019,133.0
9230,Alto Araguaia,510030,MT,2019,466.0
9231,Alto Boa Vista,510035,MT,2019,15.0
9232,Alto Garças,510040,MT,2019,30.0
9233,Alto Paraguai,510050,MT,2019,1.0
9234,Alto Taquari,0,MT,2019,158.0
9235,Apiacás,510080,MT,2019,
9236,Araguaiana,510100,MT,2019,61.0
9237,Araguainha,0,MT,2019,33.0
9238,Araputanga,510125,MT,2019,17.0
9239,Arenápolis,510130,MT,2019,13.0
9240,Aripuanã,510140,MT,2019,57.0
9241,Barra do Bugres,510170,MT,2019,53.0
9242,Barra do Garças,510180,MT,2019,162.0
9243,Barão de Melgaço,510160,MT,2019,3.0
9244,Bom Jesus do Araguaia,510185,MT,2019,115.0
9245,Brasnorte,510190,MT,2019,4.0
9246,Campinápolis,510260,MT,2019,42.0
9247,Campo Novo do Parecis,510263,MT,2019,27.0
9248,Campo Verde,510267,MT,2019,104.0
9249,Campos de Júlio,510268,MT,2019,44.0
9250,Canabrava do Norte,0,MT,2019,94.0
9251,Canarana,510270,MT,2019,233.0
9252,Carlinda,510279,MT,2019,5.0
9253,Castanheira,510285,MT,2019,
9254,Chapada dos Guimarães,510300,MT,2019,13.0
9255,Cláudia,510305,MT,2019,113.0
9256,Cocalinho,0,MT,2019,345.0
9257,Colniza,510325,MT,2019,491.0
9258,Colíder,510320,MT,2019,69.0
9259,Comodoro,510330,MT,2019,148.0
9260,Confresa,510335,MT,2019,656.0
9261,Conquista D'Oeste,510336,MT,2019,1.0
9262,Cotriguaçu,510337,MT,2019,39.0
9263,Cuiabá,510340,MT,2019,518.0
9264,Curvelândia,510343,MT,2019,1.0
9265,Cáceres,510250,MT,2019,78.0
9266,Denise,510345,MT,2019,
9267,Diamantino,510350,MT,2019,89.0
9268,Dom Aquino,510360,MT,2019,7.0
9269,Feliz Natal,510370,MT,2019,19.0
9270,Figueirópolis D'Oeste,510380,MT,2019,
9271,Gaúcha do Norte,510385,MT,2019,16.0
9272,General Carneiro,510390,MT,2019,27.0
9273,Glória D'Oeste,0,MT,2019,3.0
9274,Guarantã do Norte,510410,MT,2019,356.0
9275,Guiratinga,510420,MT,2019,22.0
9276,Indiavaí,510450,MT,2019,1.0
9277,Ipiranga do Norte,510452,MT,2019,72.0
9278,Itanhangá,510454,MT,2019,9.0
9279,Itaúba,510455,MT,2019,17.0
9280,Itiquira,0,MT,2019,194.0
9281,Jaciara,510480,MT,2019,31.0
9282,Jangada,510490,MT,2019,3.0
9283,Jauru,510500,MT,2019,
9284,Juara,510510,MT,2019,55.0
9285,Juruena,510517,MT,2019,
9286,Juscimeira,510520,MT,2019,2.0
9287,Juína,510515,MT,2019,22.0
9288,Lambari D'Oeste,0,MT,2019,5.0
9289,Lucas do Rio Verde,510525,MT,2019,253.0
9290,Luciara,510530,MT,2019,
9291,Marcelândia,510558,MT,2019,6.0
9292,Matupá,510560,MT,2019,61.0
9293,Mirassol d'Oeste,510562,MT,2019,28.0
9294,Município ignorado - MT,0,MT,2019,
9295,Nobres,510590,MT,2019,14.0
9296,Nortelândia,510600,MT,2019,28.0
9297,Nossa Senhora do Livramento,510610,MT,2019,4.0
9298,Nova Bandeirantes,510615,MT,2019,1.0
9299,Nova Brasilândia,510620,MT,2019,3.0
9300,Nova Canaã do Norte,510621,MT,2019,87.0
9301,Nova Guarita,0,MT,2019,
9302,Nova Lacerda,510618,MT,2019,1.0
9303,Nova Marilândia,510885,MT,2019,
9304,Nova Maringá,510890,MT,2019,32.0
9305,Nova Monte Verde,510895,MT,2019,6.0
9306,Nova Mutum,510622,MT,2019,34.0
9307,Nova Nazaré,0,MT,2019,5.0
9308,Nova Olímpia,510623,MT,2019,54.0
9309,Nova Santa Helena,510619,MT,2019,9.0
9310,Nova Ubiratã,510624,MT,2019,8.0
9311,Nova Xavantina,510625,MT,2019,162.0
9312,Novo Horizonte do Norte,0,MT,2019,3.0
9313,Novo Mundo,510626,MT,2019,7.0
9314,Novo Santo Antônio,0,MT,2019,1.0
9315,Novo São Joaquim,510628,MT,2019,19.0
9316,Paranatinga,510630,MT,2019,24.0
9317,Paranaíta,510629,MT,2019,45.0
9318,Pedra Preta,510637,MT,2019,13.0
9319,Peixoto de Azevedo,510642,MT,2019,26.0
9320,Planalto da Serra,510645,MT,2019,36.0
9321,Poconé,510650,MT,2019,5.0
9322,Pontal do Araguaia,510665,MT,2019,51.0
9323,Ponte Branca,0,MT,2019,3.0
9324,Pontes e Lacerda,510675,MT,2019,84.0
9325,Porto Alegre do Norte,510677,MT,2019,148.0
9326,Porto Esperidião,510682,MT,2019,2.0
9327,Porto Estrela,510685,MT,2019,3.0
9328,Porto dos Gaúchos,510680,MT,2019,14.0
9329,Poxoréo,510700,MT,2019,29.0
9330,Primavera do Leste,510704,MT,2019,724.0
9331,Querência,510706,MT,2019,306.0
9332,Reserva do Cabaçal,510715,MT,2019,4.0
9333,Ribeirão Cascalheira,510718,MT,2019,74.0
9334,Ribeirãozinho,510719,MT,2019,37.0
9335,Rio Branco,510720,MT,2019,57.0
9336,Rondolândia,510757,MT,2019,
9337,Rondonópolis,510760,MT,2019,290.0
9338,Rosário Oeste,510770,MT,2019,26.0
9339,Salto do Céu,510775,MT,2019,18.0
9340,Santa Carmem,510724,MT,2019,8.0
9341,Santa Cruz do Xingu,510774,MT,2019,17.0
9342,Santa Rita do Trivelato,510776,MT,2019,2.0
9343,Santa Terezinha,510777,MT,2019,
9344,Santo Afonso,510726,MT,2019,14.0
9345,Santo Antônio do Leste,0,MT,2019,8.0
9346,Santo Antônio do Leverger,510780,MT,2019,7.0
9347,Sapezal,510787,MT,2019,72.0
9348,Serra Nova Dourada,510788,MT,2019,
9349,Sinop,510790,MT,2019,1275.0
9350,Sorriso,510792,MT,2019,180.0
9351,São Félix do Araguaia,510785,MT,2019,12.0
9352,São José do Povo,510729,MT,2019,38.0
9353,São José do Rio Claro,510730,MT,2019,
9354,São José do Xingu,510735,MT,2019,134.0
9355,São José dos Quatro Marcos,510710,MT,2019,7.0
9356,São Pedro da Cipa,510740,MT,2019,
9357,Tabaporã,0,MT,2019,33.0
9358,Tangará da Serra,510795,MT,2019,306.0
9359,Tapurah,510800,MT,2019,52.0
9360,Terra Nova do Norte,510805,MT,2019,30.0
9361,Tesouro,0,MT,2019,2.0
9362,Torixoréu,510820,MT,2019,145.0
9363,União do Sul,510830,MT,2019,28.0
9364,Vale de São Domingos,510835,MT,2019,6.0
9365,Vera,510850,MT,2019,79.0
9366,Vila Bela da Santíssima Trindade,510550,MT,2019,16.0
9367,Vila Rica,510860,MT,2019,42.0
9368,Várzea Grande,510840,MT,2019,109.0
9369,Água Boa,510020,MT,2019,169.0
9370,Abaetetuba,150010,PA,2019,7.0
9371,Abel Figueiredo,150013,PA,2019,6.0
9372,Acará,150020,PA,2019,2.0
9373,Afuá,150030,PA,2019,5.0
9374,Alenquer,150040,PA,2019,5.0
9375,Almeirim,150050,PA,2019,
9376,Altamira,150060,PA,2019,57.0
9377,Anajás,0,PA,2019,
9378,Ananindeua,150080,PA,2019,67.0
9379,Anapu,150085,PA,2019,134.0
9380,Augusto Corrêa,150090,PA,2019,4.0
9381,Aurora do Pará,150095,PA,2019,1.0
9382,Aveiro,150100,PA,2019,
9383,Bagre,150110,PA,2019,
9384,Baião,150120,PA,2019,1.0
9385,Bannach,150125,PA,2019,29.0
9386,Barcarena,150130,PA,2019,9.0
9387,Belterra,150145,PA,2019,4.0
9388,Belém,150140,PA,2019,198.0
9389,Benevides,150150,PA,2019,6.0
9390,Bom Jesus do Tocantins,150157,PA,2019,
9391,Bonito,150160,PA,2019,18.0
9392,Bragança,150170,PA,2019,30.0
9393,Brasil Novo,0,PA,2019,73.0
9394,Brejo Grande do Araguaia,150175,PA,2019,2.0
9395,Breu Branco,150178,PA,2019,5.0
9396,Breves,150180,PA,2019,2.0
9397,Bujaru,150190,PA,2019,
9398,Cachoeira do Arari,150200,PA,2019,
9399,Cachoeira do Piriá,150195,PA,2019,
9400,Cametá,150210,PA,2019,13.0
9401,Canaã dos Carajás,150215,PA,2019,299.0
9402,Capanema,150220,PA,2019,63.0
9403,Capitão Poço,150230,PA,2019,2.0
9404,Castanhal,150240,PA,2019,30.0
9405,Chaves,0,PA,2019,2.0
9406,Colares,150260,PA,2019,1.0
9407,Conceição do Araguaia,150270,PA,2019,290.0
9408,Concórdia do Pará,150275,PA,2019,
9409,Cumaru do Norte,150276,PA,2019,8.0
9410,Curionópolis,150277,PA,2019,2.0
9411,Curralinho,150280,PA,2019,1.0
9412,Curuá,150285,PA,2019,
9413,Curuçá,150290,PA,2019,4.0
9414,Dom Eliseu,150293,PA,2019,35.0
9415,Eldorado do Carajás,150295,PA,2019,
9416,Floresta do Araguaia,150304,PA,2019,11.0
9417,Garrafão do Norte,150307,PA,2019,
9418,Goianésia do Pará,150309,PA,2019,273.0
9419,Gurupá,150310,PA,2019,
9420,Igarapé-Açu,150320,PA,2019,10.0
9421,Igarapé-Miri,150330,PA,2019,11.0
9422,Inhangapi,150340,PA,2019,1.0
9423,Ipixuna do Pará,150345,PA,2019,5.0
9424,Irituia,150350,PA,2019,2.0
9425,Itaituba,150360,PA,2019,19.0
9426,Itupiranga,150370,PA,2019,25.0
9427,Jacareacanga,150375,PA,2019,
9428,Jacundá,150380,PA,2019,18.0
9429,Juruti,150390,PA,2019,2.0
9430,Limoeiro do Ajuru,150400,PA,2019,1.0
9431,Magalhães Barata,150410,PA,2019,
9432,Marabá,150420,PA,2019,53.0
9433,Maracanã,150430,PA,2019,22.0
9434,Marapanim,150440,PA,2019,10.0
9435,Marituba,150442,PA,2019,24.0
9436,Medicilândia,150445,PA,2019,63.0
9437,Mocajuba,150460,PA,2019,23.0
9438,Moju,150470,PA,2019,39.0
9439,Mojuí dos Campos,0,PA,2019,4.0
9440,Monte Alegre,150480,PA,2019,1.0
9441,Muaná,150490,PA,2019,
9442,Município ignorado - PA,0,PA,2019,
9443,Mãe do Rio,150405,PA,2019,14.0
9444,Nova Esperança do Piriá,150495,PA,2019,4.0
9445,Nova Ipixuna,150497,PA,2019,69.0
9446,Nova Timboteua,150500,PA,2019,2.0
9447,Novo Progresso,150503,PA,2019,98.0
9448,Novo Repartimento,150506,PA,2019,111.0
9449,Oeiras do Pará,150520,PA,2019,
9450,Oriximiná,150530,PA,2019,8.0
9451,Ourilândia do Norte,150543,PA,2019,64.0
9452,Ourém,150540,PA,2019,
9453,Pacajá,150548,PA,2019,66.0
9454,Palestina do Pará,150549,PA,2019,3.0
9455,Paragominas,150550,PA,2019,48.0
9456,Parauapebas,150553,PA,2019,1630.0
9457,Pau D'Arco,150555,PA,2019,1.0
9458,Peixe-Boi,0,PA,2019,3.0
9459,Piçarra,150563,PA,2019,3.0
9460,Placas,150565,PA,2019,
9461,Ponta de Pedras,150570,PA,2019,1.0
9462,Portel,150580,PA,2019,
9463,Porto de Moz,0,PA,2019,
9464,Prainha,150600,PA,2019,2.0
9465,Primavera,150610,PA,2019,
9466,Quatipuru,150611,PA,2019,6.0
9467,Redenção,150613,PA,2019,12.0
9468,Rio Maria,150616,PA,2019,33.0
9469,Rondon do Pará,150618,PA,2019,53.0
9470,Rurópolis,150619,PA,2019,82.0
9471,Salinópolis,150620,PA,2019,11.0
9472,Salvaterra,150630,PA,2019,
9473,Santa Bárbara do Pará,150635,PA,2019,17.0
9474,Santa Izabel do Pará,150650,PA,2019,3.0
9475,Santa Luzia do Pará,150655,PA,2019,18.0
9476,Santa Maria das Barreiras,150658,PA,2019,75.0
9477,Santa Maria do Pará,150660,PA,2019,3.0
9478,Santana do Araguaia,150670,PA,2019,62.0
9479,Santarém,150680,PA,2019,29.0
9480,Santarém Novo,150690,PA,2019,1.0
9481,Santo Antônio do Tauá,150700,PA,2019,4.0
9482,Sapucaia,150775,PA,2019,
9483,Senador José Porfírio,150780,PA,2019,236.0
9484,Soure,150790,PA,2019,8.0
9485,São Caetano de Odivelas,150710,PA,2019,5.0
9486,São Domingos do Araguaia,150715,PA,2019,10.0
9487,São Domingos do Capim,150720,PA,2019,5.0
9488,São Francisco do Pará,150740,PA,2019,2.0
9489,São Félix do Xingu,150730,PA,2019,144.0
9490,São Geraldo do Araguaia,150745,PA,2019,2.0
9491,São João da Ponta,150746,PA,2019,
9492,São João de Pirabas,150747,PA,2019,6.0
9493,São João do Araguaia,150750,PA,2019,123.0
9494,São Miguel do Guamá,150760,PA,2019,7.0
9495,São Sebastião da Boa Vista,150770,PA,2019,
9496,Tailândia,150795,PA,2019,12.0
9497,Terra Alta,150796,PA,2019,
9498,Terra Santa,150797,PA,2019,
9499,Tomé-Açu,150800,PA,2019,39.0
9500,Tracuateua,150803,PA,2019,19.0
9501,Trairão,150805,PA,2019,
9502,Tucumã,150808,PA,2019,14.0
9503,Tucuruí,150810,PA,2019,15.0
9504,Ulianópolis,150812,PA,2019,1.0
9505,Uruará,150815,PA,2019,7.0
9506,Vigia,150820,PA,2019,3.0
9507,Viseu,150830,PA,2019,
9508,Vitória do Xingu,150835,PA,2019,90.0
9509,Xinguara,150840,PA,2019,22.0
9510,Água Azul do Norte,150034,PA,2019,30.0
9511,Óbidos,150510,PA,2019,2.0
9512,Alta Floresta D'Oeste,110001,RO,2019,231.0
9513,Alto Alegre dos Parecis,110037,RO,2019,37.0
9514,Alto Paraíso,110040,RO,2019,5.0
9515,Alvorada D'Oeste,110034,RO,2019,
9516,Ariquemes,110002,RO,2019,28.0
9517,Buritis,110045,RO,2019,100.0
9518,Cabixi,110003,RO,2019,91.0
9519,Cacaulândia,0,RO,2019,
9520,Cacoal,110004,RO,2019,33.0
9521,Campo Novo de Rondônia,110070,RO,2019,12.0
9522,Candeias do Jamari,110080,RO,2019,7.0
9523,Castanheiras,110090,RO,2019,3.0
9524,Cerejeiras,110005,RO,2019,14.0
9525,Chupinguaia,110092,RO,2019,
9526,Colorado do Oeste,110006,RO,2019,11.0
9527,Corumbiara,110007,RO,2019,6.0
9528,Costa Marques,110008,RO,2019,2.0
9529,Cujubim,0,RO,2019,7.0
9530,Espigão D'Oeste,110009,RO,2019,13.0
9531,Governador Jorge Teixeira,110100,RO,2019,
9532,Guajará-Mirim,110010,RO,2019,8.0
9533,Itapuã do Oeste,110110,RO,2019,4.0
9534,Jaru,110011,RO,2019,10.0
9535,Ji-Paraná,110012,RO,2019,14.0
9536,Machadinho D'Oeste,110013,RO,2019,2.0
9537,Ministro Andreazza,110120,RO,2019,1.0
9538,Mirante da Serra,0,RO,2019,
9539,Monte Negro,0,RO,2019,13.0
9540,Município ignorado - RO,0,RO,2019,
9541,Nova Brasilândia D'Oeste,110014,RO,2019,21.0
9542,Nova Mamoré,110033,RO,2019,29.0
9543,Nova União,0,RO,2019,1.0
9544,Novo Horizonte do Oeste,0,RO,2019,1.0
9545,Ouro Preto do Oeste,110015,RO,2019,14.0
9546,Parecis,110145,RO,2019,
9547,Pimenta Bueno,110018,RO,2019,11.0
9548,Pimenteiras do Oeste,110146,RO,2019,4.0
